area_name,latitude,longitude,area_catagory,statute,penalty,address
역삼역(1번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(2번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(3번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(4번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(5번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(6번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(7번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
역삼역(8번출구),37.4981284,127.028303,지하철 출입구,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 156
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
매봉역,37.4869406,127.0466214,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 179-2
매봉역,37.4869406,127.0466214,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 179-2
매봉역,37.4869406,127.0466214,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 179-2
매봉역,37.4869406,127.0466214,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 179-2
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
일원역,37.4839534,127.0844127,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 717
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
봉은사역,37.5147292,127.0632028,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
삼성역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
청담역,37.5191066,127.0520336,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 77-76
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
삼성중앙역,37.511617,127.0485529,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-147
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학동역,37.5111584,127.0216392,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-67
학여울역,37.4966789,127.0717054,지하���역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 514-3
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
강남역,37.4970172,127.0281681,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 858
강남역,37.4970172,127.0281681,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 858
강남역,37.4970172,127.0281681,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 858
강남역,37.4970172,127.0281681,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 858
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선릉역,37.5088263,127.0630673,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 172-66
선정릉역,37.5108416,127.0436876,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-114
선정릉역,37.5108416,127.0436876,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-114
강남역,37.4970172,127.0281681,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 858
강남구청역,37.517161,127.041288,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-44
강남구청역,37.517161,127.041288,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-44
강남구청역,37.517161,127.041288,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-44
강남구청역,37.517161,127.041288,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-44
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
한티역,37.4962068,127.0528705,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1011-28
선정릉역,37.5108416,127.0436876,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-114
선정릉역,37.5108416,127.0436876,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-114
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
수서역,37.4873499,127.1018416,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 728
개포동역,37.4892333,127.0665315,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 195
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495
